Teaching_Rating,Inter_Outlook_Rating,Research_Rating,Citations_Rating,Industry_Income_Rating,Num_Students,Student/Staff_Ratio,%_Inter_Students,%_Female_Students
33_University of Melbourne_Australia,2.03097863631,1.6303267808,2.426805021,1.30566660079,0.877578955926,0.712497158311,0.369603872451,2.08660778153,0.459299495109,1
34_University of British Columbia_Canada,1.91078658129,1.77393208926,2.30897750284,1.48695651355,-0.203643864286,1.15854580277,-0.119181498558,1.14862209602,0.374007109759,1
35_KU Leuven_Belgium,1.89075457212,0.848944955333,2.49852611902,1.33156515976,2.61736476663,0.818180072377,1.82794711054,0.492032116157,0.374007109759,1
36_University of Illinois at Urbana-Champaign_United States of America,2.19791204605,-0.114055348483,2.71881234863,1.31306618907,0.297650352358,0.828147639851,-0.0310398742778,0.67962925326,-0.22303958769,1
37_Heidelberg University_Germany,2.48503751081,0.603971193836,2.12455182223,1.364863307,1.05450632651,0.212027375363,0.433706871928,0.398233547606,0.459299495109,1
38_McGill University_Canada,2.30474942829,1.56274781211,2.25262521154,1.02078245216,-0.31668079549,0.320825154265,-0.431683621007,0.961024958914,0.544591880459,1
39_University of California. San Diego_United States of America,1.69043448043,-0.236542229232,2.13479769338,1.75334169149,0.489321670486,0.138694557518,-1.0086106163,-0.164557863702,-0.13774720234,1
39_University of California. Santa Barbara_United States of America,1.40330901567,0.549063281776,1.94012614163,1.77184066218,2.14555844508,-0.0932738765981,0.658067370096,-0.164557863702,0.203422339059,1
41_Georgia Institute of Technology_United States of America,1.75053050794,0.971431836081,2.28336282498,1.28346783596,1.32481203156,-0.18462841242,0.0811403748063,1.24242066457,-1.58771775329,1
42_Peking University_China,3.08599778589,0.0295499599806,2.26799401826,0.658202626639,2.61736476663,0.713387119692,-0.864378867474,0.116837841952,-0.606855321764,1
43_University of Tokyo_Japan,3.32638189592,-0.768726607656,2.81102518893,0.354819507321,0.199357368702,0.0926835540891,-1.07271361577,-0.258356432254,-0.116424106003,1
44_University of California. Davis_United States of America,1.9041092449,0.418129029941,2.28336282498,1.22057133562,0.518809565583,0.500508357212,-0.415657871138,0.0230392734004,0.374007109759,1
44_University of Hong Kong_Hong Kong,2.20458938244,2.15406378814,2.28848576055,0.695200568019,0.341882195003,-0.190502157539,-0.119181498558,2.36800348718,0.288714724409,1
46_University of Texas at Austin_United States of America,1.85069055378,-0.709595010054,2.1296747578,1.51285507252,0.803859218184,1.12628470269,-0.135207248427,-0.352155000805,0.11812995371,1
47_Tsinghua University_China,2.78551764835,-0.380147537696,2.81102518893,0.277123830423,2.61736476663,0.696255363096,-0.431683621007,-0.258356432254,-1.50242536794,1
47_Wageningen University and Research Center_Netherlands,1.40330901567,0.920747609565,1.98623256178,1.35006413045,2.61736476663,-0.661603214894,-0.167258748166,0.773427821811,0.544591880459,1
49_Humboldt University of Berlin_Germany,2.14449335493,0.59552382275,2.50364905459,0.82469336285,-0.523096061167,0.261242239766,2.67731185361,0.304434979054,0.331360917084,1
50_University of Wisconsin-Madison_United States of America,2.23797606439,-0.654687097994,2.05283072422,1.30566660079,0.086320437498,0.691449571636,-0.66405699411,-0.164557863702,0.11812995371,1
51_Brown University_United States of America,2.08439732742,0.392786916683,1.41246377767,1.66824642632,-0.754084572757,-0.688079565997,-0.720147118652,0.585830684708,0.160776146384,1
52_Australian National University_Australia,1.54353307985,1.89219528447,2.51901786131,0.776596039055,0.0617471915841,-0.423271556899,0.00902450039507,2.08660778153,0.203422339059,1
53_Technical University of Munich_Germany,1.96420527241,0.646208049266,1.94012614163,1.06517998182,2.57804757317,0.509452469097,0.994608117348,0.67962925326,-1.41713298259,1
54_êcole Normale SupÇrieure_France,2.60522956583,1.56274781211,1.00262893188,1.32416557148,-0.473949569339,-0.966325991957,-0.896430367212,0.67962925326,-0.30833197304,1
55_Nanyang Technological University_Singapore,1.1228608873,1.94710319653,1.69934816972,1.26866865941,2.61245011745,0.0405763151959,-0.231361747642,1.89901064443,-0.13774720234,1
56_University of Manchester_United Kingdom,1.79059452628,1.62610309525,1.94012614163,0.961585745956,-0.233131759383,0.481552179783,-0.303477622054,1.99280921298,0.203422339059,1
56_University of Sydney_Australia,1.5168237343,1.51628727114,2.04770778865,0.968985334232,1.26092159218,0.789923798511,0.0891532497409,1.43001780167,0.629884265809,1
58_University of Amsterdam_Netherlands,1.37659967011,0.760247558929,1.87352797918,1.3352649539,0.789115270636,0.0201961995571,-0.375593496465,-0.164557863702,0.288714724409,1
59_Hong Kong University of Science and Technology_Hong Kong,1.1896342512,1.35156353496,1.9452490772,1.15767483527,1.04959167732,-0.566510841269,0.377616747386,2.18040635008,0.288714724409,1
60_The University of Queensland_Australia,1.17627957842,1.72324786274,1.77619220331,1.150275247,1.47225150704,0.471762604586,1.09076261656,1.33621923312,0.288714724409,1
60_Washington University in St Louis_United States of America,1.5168237343,-0.152068518371,1.4073408421,1.77184066218,-0.650876939919,-0.51564954831,-1.07271361577,0.398233547606,0.544591880459,1
62_Utrecht University_Netherlands,1.10282887813,0.308313205822,1.8530362369,1.36116351286,2.08166800571,0.296484710478,-0.295464747119,-0.539752137908,0.800469036508,1
63_University of North Carolina at Chapel Hill_United States of America,1.76388518072,-0.401265965411,1.3509885508,1.64974745563,-0.360912638135,0.106878438126,-0.94450761682,-0.445953569356,0.715176651158,1
64_Boston University_United States of America,1.75053050794,0.105576299756,1.09484177218,1.71634375011,-0.808145713768,0.0299412766857,-0.84034024267,0.398233547606,0.715176651158,1
65_Delft University of Technology_Netherlands,1.56356508902,1.49939252896,2.33971511627,0.377018272149,2.61736476663,-0.364712097989,0.0250502502642,1.14862209602,-2.01417968004,1
65_University of Minnesota_United States of America,1.46340504318,-0.557542330504,1.68397936301,1.35746371872,2.54364502889,1.01050072694,-0.0871299988199,0.0230392734004,0.203422339059,1
67_Leiden University_Netherlands,1.26308495149,0.667326476981,1.79156101003,1.25386948286,0.150210876874,-0.128783335724,-0.159245873231,-0.258356432254,0.800469036508,1
68_University of Southern California_United States of America,1.18295691481,0.329431633537,1.57639771599,1.54245342563,-0.429717726694,0.552571098036,-0.495786620483,0.67962925326,0.203422339059,1
69_University of Bristol_United Kingdom,1.06944219618,1.43181356027,1.2024234192,1.47585713114,-0.331424743038,-0.276338932795,-0.407644996203,1.14862209602,0.288714724409,1
70_Durham University_United Kingdom,1.08947420535,1.600760982,1.21779222592,1.34636433631,-0.606645097274,-0.383890765763,-0.271426122315,1.05482352747,0.374007109759,1
71_Erasmus University Rotterdam_Netherlands,0.374999211648,1.16572137106,1.38684909981,1.63864807321,0.386114037648,-0.157351096074,-0.0150141244087,0.492032116157,-0.13774720234,1
72_Free University of Berlin_Germany,1.75720784433,0.874287068591,2.25774814711,0.328920948355,-0.572242552995,0.398073802188,1.61961236225,0.67962925326,0.715176651158,1
73_Monash University_Australia,1.10282887813,1.65144520851,1.5559059737,0.813593980436,1.61969098253,1.1910293932,1.71576686146,2.18040635008,0.544591880459,1
74_University of Groningen_Netherlands,0.782316731423,0.650431734809,1.47393900454,1.2094719532,2.24385142874,0.01957322659,0.521848496208,-0.0707592951509,0.203422339059,1
75_Pennsylvania State University_United States of America,1.2564076151,-0.325239625636,1.73008578316,1.07997915837,0.464748424572,0.9070872144,-0.535850995156,-0.0707592951509,-0.30833197304,1
76_University of Glasgow_United Kingdom,0.668802012797,1.57541886874,1.03336654531,1.51655486666,-0.744255274392,-0.0667530274261,-0.247387497511,1.52381637022,0.629884265809,1
76_University of Helsinki_Finland,1.1228608873,0.1393657841,1.65324174957,1.13917586458,-0.744255274392,-0.0271942440136,-0.319503371923,-0.633550706459,1.39751573396,1
78_University of TÅbingen_Germany,1.02937817784,0.409681658855,1.62250413614,1.03558162872,0.612187900055,0.187375445092,1.58756086251,-0.0707592951509,0.715176651158,1
79_University of Pittsburgh_United States of America,1.26976228788,-0.616673928106,1.13582525676,1.51655486666,-0.365827287318,0.105410001846,-1.06470074084,-0.258356432254,0.11812995371,1
80_University of Warwick_United Kingdom,1.0560875234,1.76548471818,1.27926745279,0.994883893198,-0.444461674242,-0.248616635758,-0.199310247904,2.27420491863,-0.13774720234,1
81_Uppsala University_Sweden,0.835735422541,0.468813256458,1.68397936301,1.09477833492,-0.355997988952,0.0511668556371,-0.0711042489507,-0.0707592951509,0.629884265809,1
82_University of Copenhagen_Denmark,1.21634359676,1.46982673016,0.74648215326,1.29086742424,-0.0856922838993,0.152577955071,-1.20091961473,0.585830684708,1.48280811931,1
82_University of New South Wales_Australia,0.60870598529,1.73169523383,1.32025093737,1.13917586458,0.16004017524,0.631555170653,0.545887121012,1.89901064443,-0.22303958769,1
84_University of Freiburg_Germany,1.0560875234,0.498379055259,1.17680874134,1.07997915837,2.61736476663,0.104609036603,0.970569492545,0.304434979054,0.203422339059,1
85_Seoul National University_South Korea,2.33145877385,-0.743384494398,2.17065824238,-0.0484580537227,1.89982598594,0.101138187214,-0.415657871138,-0.258356432254,0.374007109759,1
86_University of St Andrews_United Kingdom,1.20966626037,1.84995842904,0.98213718959,1.01708265803,-0.79340176622,-0.702096457757,-0.511812370353,3.21219060415,0.544591880459,1
87_Vanderbilt University_United States of America,1.08279686896,-0.819410834173,0.823326186846,1.64234786735,0.808773867367,-0.531980339662,-1.2409839894,-0.258356432254,0.203422339059,1
88_Kyoto University_Japan,2.60522956583,-0.946121400465,2.10918301551,-0.174251054415,1.58528843825,-0.0581649000936,-1.08072649071,-0.539752137908,0.374007109759,1
88_Maastricht University_Netherlands,0.395031220818,1.98511636641,1.00262893188,1.16137462941,2.39129090422,-0.377794530299,-0.0150141244087,3.3059891727,0.544591880459,1
90_Emory University_United States of America,1.11618355091,0.105576299756,0.459597761207,1.67934580873,0.105979034229,-0.524104181435,-1.16886811499,0.492032116157,0.544591880459,1
90_Lund University_Sweden,0.541932621392,1.0812476602,1.30488213065,1.10957751148,1.16262860853,0.183993591842,-0.607966869568,0.210636410503,0.246068531734,1
90_Ohio State University_United States of America,1.33653565177,0.190050010617,0.946276640583,1.1798736001,0.312394299906,1.21683827327,-0.455722245811,-0.0707592951509,-0.0524548169901,1
93_University of Exeter_United Kingdom,0.521900612223,1.63877415188,0.608162892806,1.59055074942,-0.729511326844,-0.283058141226,-0.0230269993432,1.43001780167,0.374007109759,1
94_University of Bonn_Germany,0.902508786439,0.63776067818,0.992383060735,1.257569277,0.469663073755,0.371908937569,4.1116164669,0.0230392734004,0.459299495109,1
94_Georgetown University_United States of America,1.52350107069,0.177378953987,0.572302343799,1.15397504113,1.66883747435,-0.387495109358,-0.848353117605,0.116837841952,0.288714724409,1
94_McMaster University_Canada,0.548609957782,1.16572137106,0.85406380028,1.24277010045,2.0276068647,-0.013043858046,0.0170373753296,0.210636410503,0.288714724409,1
97_University of Sheffield_United Kingdom,0.722220703916,1.41069513256,1.05898122318,1.06517998182,-0.164326670824,-0.0358268694152,-0.287451872184,1.71141350732,0.0328375683597,1
98_Queen Mary University of London_United Kingdom,0.168001783566,1.90064265555,0.674761055247,1.55355280804,-0.488693516887,-0.438578892662,-0.407644996203,2.55560062429,0.203422339059,1
99_University of Gîttingen_Germany,1.18295691481,0.33365531908,1.3509885508,0.791395215607,-0.734425976026,0.0651837473974,0.521848496208,-0.0707592951509,0.11812995371,1
99_Michigan State University_United States of America,1.04941018701,0.33365531908,1.25365277493,0.943086775266,-0.714767379295,0.918167233601,-0.271426122315,0.210636410503,0.11812995371,1
101_University of Basel_Switzerland,0.528577948613,1.95132688207,0.254680338312,1.36856310114,2.61245011745,-0.514626092721,-0.143220123362,1.05482352747,0.374007109759,1
101_êâcole Polytechnique_France,1.46340504318,1.87107685675,0.843817929136,0.495411684566,1.74747186128,-0.965035547953,-1.14482949018,1.61761493877,-2.69651876284,1
101_Rice University_United States of America,0.421740566377,0.764471244472,0.357139049759,1.79033963287,-0.247875706931,-0.791315086263,-0.808288742932,1.24242066457,-0.478916743739,1
104_Dartmouth College_United States of America,1.27643962426,-0.430831764212,0.392999598766,1.55355280804,-0.292107549576,-0.798212286971,-1.00059774136,0.304434979054,-0.22303958769,1
104_University of Zurich_Switzerland,1.19631158759,1.76970840372,0.172713369153,1.26126907114,-0.134838775727,0.109770812616,-1.0086106163,0.585830684708,0.629884265809,1
106_Aarhus University_Denmark,0.354967202479,1.19528716986,1.15631699905,1.05408059941,1.05942097569,-0.00983999707223,-0.439696495941,0.116837841952,0.374007109759,1
106_University of California. Irvine_United States of America,0.555287294172,0.451918514286,0.700375733109,1.49065630769,0.105979034229,0.111150252758,-0.239374622577,0.304434979054,0.203422339059,1
106_University of Mannheim_Germany,0.194711129125,0.679997533611,1.00262893188,1.31676598321,1.89491133676,-0.549779567294,5.34559920682,0.210636410503,0.459299495109,1
108_University of Notre Dame_United States of America,1.06944219618,-0.0380290087083,1.02312067417,1.12437668803,-0.641047641553,-0.546753698597,-0.423670746072,-0.258356432254,-0.478916743739,1
109_University of Western Australia_Australia,0.121260428838,1.86262948567,0.920661962721,1.19467277665,0.872664306743,-0.145292119353,0.129217624414,1.33621923312,0.0328375683597,1
110_RWTH Aachen University_Germany,1.1896342512,0.23651055159,1.4432013911,0.439914772496,2.52398643216,0.614111927574,0.6821059949,0.304434979054,-1.58771775329,1
110_University of Southampton_United Kingdom,0.548609957782,1.68523469286,0.792588573412,1.13547607044,-0.454290972608,-0.141999262241,-0.447709370876,1.52381637022,0.288714724409,1
112_Scuola Normale Superiore di Pisa_Italy,1.51014639791,-0.0929369207679,1.27926745279,0.587906538016,0.258333158895,-1.05256324983,-0.207323122839,-0.72734927501,-1.84359490934,1
113_University of Montreal_Canada,0.982636823116,1.50783990005,0.889924349287,0.676701597329,2.2536807271,0.629552757545,0.0971661246754,1.14862209602,0.629884265809,1
113_Pierre and Marie Curie University_France,1.41666368845,1.0812476602,0.234188596022,1.16877421769,-0.459205621791,0.16668384297,-0.832327367736,0.492032116157,-0.13774720234,1
113_Purdue University_United States of America,1.24305294232,0.756023873386,1.51492248912,0.439914772496,1.07907957242,0.673694842073,-0.0791171238853,0.867226390362,-0.649501514439,1
116_Pohang University of Science and Technology_South Korea,1.16960224203,-0.625121299193,0.971891318445,0.939386981128,2.61736476663,-0.937179756709,-0.720147118652,-0.821147843562,-2.52593399214,1
117_University of Maryland. College Park_United States of America,0.895831450049,-0.211200115973,0.715744539826,1.364863307,-0.709852730112,0.32104764461,-0.856365992539,-0.352155000805,-0.13774720234,1
118_Ghent University_Belgium,0.702188694746,0.240734237133,1.3509885508,0.735898303537,2.04235081224,0.358203532292,1.20294286565,-0.352155000805,0.629884265809,1
119_University of Birmingham_United Kingdom,0.521900612223,1.4149188181,0.700375733109,1.16137462941,-0.591901149726,0.0524572996404,-0.215335997773,0.961024958914,0.374007109759,1
120_University of Bern_Switzerland,0.561964630561,1.48672147233,0.736236282116,0.93568718699,1.77695975637,-0.418643757714,0.273449373236,0.116837841952,0.374007109759,1
120_University of Cape Town_South Africa,0.221420474684,1.33889247833,0.541564730365,1.26866865941,2.25859537629,-0.181380053377,-0.55988961996,0.492032116157,0.288714724409,1
120_University of Florida_United States of America,1.34989032455,-0.642016041365,1.46881606897,0.606405508707,2.42323612391,1.15600941284,-0.0310398742778,-0.352155000805,0.374007109759,1
123_University of Erlangen-Nuremberg_Germany,1.34321298816,-0.0633711219666,0.592794086089,0.883890069058,2.58787687153,0.535305847232,2.78949210269,-0.352155000805,-0.0524548169901,1
123_Rutgers. the State University of New Jersey_United States of America,0.822380749762,-0.582884443762,1.41246377767,0.891289657334,-0.532925359532,0.574731136438,-0.143220123362,-0.445953569356,0.11812995371,1
125_University of MÅnster_Germany,0.581996639731,-0.0929369207679,0.818203251274,1.26866865941,0.563041408228,0.699592718277,2.1644878578,-0.445953569356,0.288714724409,1
125_Radboud University Nijmegen_Netherlands,0.181356456346,0.523721168518,1.04361241646,1.24277010045,-0.370741936501,-0.284927060128,-0.487773745549,-0.258356432254,0.715176651158,1
127_University of Colorado Boulder_United States of America,0.541932621392,-0.502634418444,0.485212439069,1.66824642632,-0.542754657898,0.231784518035,-0.239374622577,-0.445953569356,-0.393624358389,1
127_Tufts University_United States of America,0.909186122829,0.0379973310667,0.264926209456,1.43515939562,0.685907637797,-0.609896458622,-0.728159993586,0.116837841952,0.374007109759,1
129_Royal Holloway. University of London_United Kingdom,0.234775147464,1.86685317121,0.259803273884,1.47585713114,-0.606645097274,-0.683896747503,-0.255400372446,2.27420491863,0.629884265809,1
130_Lancaster University_United Kingdom,0.161324447176,1.62610309525,0.679883990819,1.257569277,-0.645962290736,-0.560859586496,-0.335529121792,1.89901064443,0.203422339059,1
131_University of Geneva_Switzerland,0.221420474684,2.11182693271,0.633777570668,1.00598327561,1.26092159218,-0.375925611397,-0.327516246857,2.46180205573,0.971053807208,1
131_University of York_United Kingdom,0.688834021967,1.47827410125,0.930907833866,0.80619439216,-0.768828520306,-0.518519673765,-0.672069869044,1.43001780167,0.416653302434,1
133_Case Western Reserve University_United States of America,0.969282150336,-0.337910682265,0.259803273884,1.50545548424,-0.621389044822,-0.661113736134,-1.01662349123,0.398233547606,-0.13774720234,1
133_University of Leeds_United Kingdom,0.809026076982,1.22062928312,0.556933537082,1.03188183458,-0.49360816607,0.159608649986,-0.351554871661,0.773427821811,0.715176651158,1
135_University of Oslo_Norway,0.782316731423,0.832050213161,0.848940864708,0.894989451472,-0.414973779146,0.134511739025,-0.0230269993432,0.492032116157,0.885761421858,1
136_Stockholm University_Sweden,0.168001783566,-1.58388207867e-05,1.18193167691,1.15397504113,-0.768828520306,0.338134903137,0.369603872451,-0.445953569356,1.05634619256,1
137_University of Alberta_Canada,0.989314159506,1.36001090604,1.02312067417,0.454713949048,0.0322592964874,0.542114051802,0.201333498825,0.961024958914,0.459299495109,1
138_Chinese University of Hong Kong_Hong Kong,0.662124676408,1.37690564821,1.04361241646,0.632304067673,-0.454290972608,-0.275893952104,-0.712134243717,0.867226390362,0.288714724409,1
138_Karlsruhe Institute of Technology_Germany,0.408385893597,0.34632637571,0.992383060735,0.832092951126,2.59279152072,0.0524128015713,0.441719746862,0.304434979054,-2.01417968004,1
140_University of Sussex_United Kingdom,0.121260428838,1.68101100731,0.464720696779,1.2871676301,-0.79340176622,-0.539100030715,-0.135207248427,2.08660778153,0.374007109759,1
141_University of Massachusetts_United States of America,0.575319303341,0.0168789033514,0.418614276628,1.36116351286,0.268162457261,1.461444159,-0.487773745549,-0.164557863702,-0.0524548169901,1
142_University of Vienna_Austria,0.615383321679,1.86262948567,1.14607112791,0.454713949048,-0.813060362951,0.468781233957,0.113191874545,1.14862209602,1.48280811931,1
143_University of Nottingham_United Kingdom,0.581996639731,1.3557872205,0.556933537082,0.968985334232,-0.341254041404,0.268228436612,-0.327516246857,1.33621923312,0.374007109759,1
144_University of California. Santa Cruz_United States of America,-0.0323183081264,-0.122502719569,0.311032629608,1.79773922115,-0.523096061167,-0.298676963473,0.289475123105,-1.10254354922,0.288714724409,1
144_University of Lausanne_Switzerland,-0.0456729809059,1.7190241772,0.89504728486,0.920888010438,0.454919126206,-0.540746459271,-0.479760870614,0.867226390362,0.544591880459,1
146_Autonomous University of Barcelona_Spain,0.581996639731,0.0760105009542,0.608162892806,1.20207236493,-0.58207185136,0.285760675829,-0.543863870091,-0.258356432254,0.800469036508,1
147_University of Virginia_United States of America,0.481836593884,-0.215423801516,0.480089503496,1.33156515976,-0.434632375877,-0.0120649005262,-0.712134243717,-0.0707592951509,0.203422339059,1
148_Korea Advanced Institute of Science and Technology (KAIST)_South Korea,0.782316731423,-0.616673928106,0.633777570668,0.909788628024,2.61736476663,-0.67143728816,-0.728159993586,-0.352155000805,-2.52593399214,1
149_University of Adelaide_Australia,0.0811964104994,1.54585306994,0.772096831122,0.780295833193,1.60003238579,-0.14885196488,0.882427868264,1.24242066457,-0.13774720234,1
149_University of East Anglia_United Kingdom,0.0211003829916,1.47827410125,0.0292711731267,1.53135404321,-0.896609399058,-0.406006306096,-0.351554871661,1.43001780167,0.715176651158,1
149_University of Twente_Netherlands,0.168001783566,1.33466879278,0.89504728486,0.647103244225,2.18487563855,-0.778054661677,-0.567902494895,1.24242066457,-1.07596344119,1
153_Sungkyunkwan University (SKKU)_South Korea,1.32318097899,-0.498410732901,1.29975919508,0.092134123522,2.49449853706,0.0110740953956,0.0971661246754,-0.352155000805,-0.905378670488,1
154_VU University Amsterdam_Netherlands,-0.21260639065,0.270300035935,0.459597761207,1.45735816045,0.6564197427,-0.0372063095567,-0.223348872708,-0.633550706459,0.544591880459,1
155_KTH Royal Institute of Technology_Sweden,0.495191266664,1.51628727114,0.828449122419,0.465813331462,1.5410565956,-0.536385648501,-0.359567746596,0.773427821811,-1.67301013864,1
156_University of Cologne_Germany,0.708866031136,0.19427369616,0.505704181358,0.876490480782,1.06925027405,0.852755072052,1.94814023456,-0.164557863702,0.885761421858,1
157_University of Liverpool_United Kingdom,0.0811964104994,1.55852412657,0.141975755719,1.27976804183,-0.498522815253,-0.235890188001,-0.439696495941,1.61761493877,0.203422339059,1
158_TU Dresden_Germany,0.655447340018,-0.0338053231652,0.905293156004,0.547208802498,2.60262081908,0.505981619708,1.46736773849,-0.0707592951509,-0.649501514439,1
158_University of Rochester_United States of America,0.541932621392,0.308313205822,-0.0117123114524,1.3944616601,-0.478864218522,-0.655284489084,-1.16886811499,1.24242066457,-0.0524548169901,1
160_Trinity College Dublin_Republic of Ireland,0.688834021967,1.77393208926,0.136852820147,0.906088833886,-0.921182644972,-0.382466827552,-0.0871299988199,1.14862209602,0.629884265809,1
161_Lomonosov Moscow State University_Russian Federation,2.92574171253,0.392786916683,1.97598669063,-1.58017282686,2.40603485177,0.298398127448,-0.912456117082,0.67962925326,-0.564209129089,1
161_University of Miami_United States of America,0.675479349187,0.654655420352,-0.298596703506,1.43515939562,-0.552583956263,-0.392923873786,-1.07271361577,0.116837841952,0.0328375683597,1
163_University of Arizona_United States of America,0.475159257495,-0.418160707583,0.700375733109,1.04298121699,-0.70493808093,0.547898800782,-0.511812370353,-0.445953569356,0.203422339059,1
164_Pompeu Fabra University_Spain,0.0878737468891,0.625089621551,-0.00658937587998,1.45735816045,-0.469034920156,-0.588047906704,-0.0630913740161,0.0230392734004,0.800469036508,1
